0.00,0.00,0.01,0.00,1.01,0.00,-37.00,-34.85,-25.00,-24.52,62.00,61.53,-0.18,0.02,0.18,-0.01,-0.18,-0.03
0.00,0.00,0.00,0.00,1.01,0.00,-37.00,-34.85,-25.00,-24.52,62.00,61.53,-0.12,0.08,0.18,-0.01,-0.24,-0.09
0.00,0.00,0.00,0.00,1.01,0.00,-37.00,-34.85,-25.00,-24.52,62.00,61.53,-0.18,0.02,0.18,-0.01,-0.18,-0.03
0.00,0.00,0.00,0.00,1.01,0.00,-37.00,-34.85,-25.00,-24.52,62.00,61.53,-0.24,-0.05,0.18,-0.01,-0.18,-0.03
0.00,0.00,0.00,0.00,1.01,0.00,-37.00,-34.85,-25.00,-24.52,62.00,61.53,-0.18,0.02,0.18,-0.01,-0.24,-0.09
0.00,0.00,0.00,0.00,1.01,0.00,-37.00,-34.85,-24.00,-23.53,61.00,60.51,-0.18,0.02,0.18,-0.01,-0.24,-0.09
0.00,0.00,0.00,0.00,1.01,0.00,-37.00,-34.85,-24.00,-23.53,61.00,60.51,-0.18,0.02,0.18,-0.01,-0.24,-0.09
0.00,0.00,0.00,0.00,1.01,0.00,-37.00,-34.85,-24.00,-23.53,61.00,60.51,-0.24,-0.05,0.18,-0.01,-0.18,-0.03
0.00,0.00,0.00,0.00,1.01,0.00,-37.00,-34.85,-24.00,-23.53,61.00,60.51,-0.24,-0.05,0.18,-0.01,-0.12,0.03
0.00,0.00,0.01,0.00,1.02,0.00,-37.00,-34.81,-25.00,-24.51,59.00,58.49,-0.18,0.02,0.12,-0.07,-0.18,-0.03
0.00,0.00,0.01,0.00,1.02,0.00,-37.00,-34.81,-25.00,-24.51,59.00,58.49,-0.18,0.02,0.18,-0.01,-0.24,-0.09
0.00,0.00,0.00,0.00,1.01,0.00,-37.00,-34.81,-25.00,-24.51,59.00,58.49,-0.18,0.02,0.24,0.06,-0.18,-0.03
0.00,0.00,0.00,0.00,1.01,0.00,-37.00,-34.81,-25.00,-24.51,59.00,58.49,-0.24,-0.05,0.18,-0.01,-0.24,-0.09
0.00,0.00,0.01,0.00,1.01,0.00,-37.00,-34.81,-25.00,-24.51,59.00,58.49,-0.18,0.02,0.12,-0.07,-0.24,-0.09
0.00,0.00,0.00,0.00,1.01,0.00,-34.00,-31.83,-26.00,-25.54,61.00,60.48,-0.24,-0.05,0.12,-0.07,-0.18,-0.03
0.00,0.00,0.00,0.00,1.01,0.00,-34.00,-31.83,-26.00,-25.54,61.00,60.48,-0.24,-0.05,0.12,-0.07,-0.24,-0.09
0.00,0.00,0.00,0.00,1.01,0.00,-34.00,-31.83,-26.00,-25.54,61.00,60.48,-0.24,-0.05,0.18,-0.01,-0.24,-0.09
0.00,0.00,0.01,0.00,1.01,0.00,-34.00,-31.83,-26.00,-25.54,61.00,60.48,-0.18,0.02,0.24,0.06,-0.18,-0.03
0.00,0.00,0.00,0.00,0.98,0.00,-34.00,-31.83,-26.00,-25.54,61.00,60.48,0.55,0.75,0.92,0.73,-0.18,-0.03
0.01,0.00,0.00,0.00,1.07,0.00,-38.00,-35.83,-22.00,-21.53,58.00,57.48,-0.06,0.14,0.00,-0.19,-0.18,-0.03
0.01,0.00,-0.01,0.00,0.96,0.00,-38.00,-35.83,-22.00,-21.53,58.00,57.48,-0.92,-0.72,-0.06,-0.25,-0.31,-0.15
0.00,0.00,0.01,0.00,1.02,0.00,-38.00,-35.83,-22.00,-21.53,58.00,57.48,0.12,0.32,0.24,0.06,-0.18,-0.03
-0.01,0.00,0.00,0.00,1.02,0.00,-38.00,-35.83,-22.00,-21.53,58.00,57.48,-0.12,0.08,0.43,0.24,-0.24,-0.09
0.01,0.00,0.01,0.00,1.00,0.00,-36.00,-33.81,-23.00,-22.54,57.00,56.45,0.00,0.20,0.31,0.12,-0.12,0.03
-0.00,0.00,0.00,0.00,1.02,0.00,-36.00,-33.81,-23.00,-22.54,57.00,56.45,-0.12,0.08,0.24,0.06,-0.12,0.03
0.00,0.00,0.00,0.00,1.01,0.00,-36.00,-33.81,-23.00,-22.54,57.00,56.45,-0.12,0.08,0.18,-0.01,-0.18,-0.03
0.01,0.00,0.01,0.00,1.01,0.00,-36.00,-33.81,-23.00,-22.54,57.00,56.45,-0.12,0.08,0.31,0.12,-0.18,-0.03
-0.00,0.00,0.00,0.00,1.02,0.00,-36.00,-33.81,-23.00,-22.54,57.00,56.45,0.00,0.20,0.24,0.06,-0.18,-0.03
0.01,0.00,0.01,0.00,1.01,0.00,-37.00,-34.81,-24.00,-23.52,58.00,57.47,-0.06,0.14,0.31,0.12,-0.18,-0.03
0.00,0.00,0.01,0.00,1.01,0.00,-37.00,-34.81,-24.00,-23.52,58.00,57.47,-0.06,0.14,0.43,0.24,-0.18,-0.03
0.00,0.00,0.00,0.00,1.02,0.00,-37.00,-34.81,-24.00,-23.52,58.00,57.47,-0.06,0.14,0.24,0.06,-0.31,-0.15
0.00,0.00,0.00,0.00,1.01,0.00,-37.00,-34.81,-24.00,-23.52,58.00,57.47,-0.12,0.08,0.24,0.06,-0.31,-0.15
0.01,0.00,0.00,0.00,1.01,0.00,-37.00,-34.81,-24.00,-23.52,58.00,57.47,-0.12,0.08,0.31,0.12,-0.18,-0.03
0.00,0.00,0.00,0.00,1.02,0.00,-34.00,-31.78,-25.00,-24.53,56.00,55.41,-0.12,0.08,0.31,0.12,-0.24,-0.09
0.00,0.00,0.00,0.00,1.01,0.00,-34.00,-31.78,-25.00,-24.53,56.00,55.41,-0.12,0.08,0.18,-0.01,-0.24,-0.09
0.00,0.00,0.00,0.00,1.01,0.00,-34.00,-31.78,-25.00,-24.53,56.00,55.41,-0.12,0.08,0.12,-0.07,-0.18,-0.03
0.00,0.00,0.00,0.00,1.01,0.00,-34.00,-31.78,-25.00,-24.53,56.00,55.41,-0.18,0.02,0.31,0.12,-0.24,-0.09
0.00,0.00,0.00,0.00,1.01,0.00,-37.00,-34.76,-27.00,-26.48,57.00,56.47,-0.12,0.08,0.24,0.06,-0.18,-0.03
0.00,0.00,0.00,0.00,1.02,0.00,-37.00,-34.76,-27.00,-26.48,57.00,56.47,-0.18,0.02,0.24,0.06,-0.12,0.03
0.00,0.00,0.00,0.00,1.01,0.00,-37.00,-34.76,-27.00,-26.48,57.00,56.47,-0.12,0.08,0.18,-0.01,-0.24,-0.09
0.00,0.00,0.00,0.00,1.01,0.00,-37.00,-34.76,-27.00,-26.48,57.00,56.47,-0.12,0.08,0.18,-0.01,-0.24,-0.09
0.00,0.00,0.00,0.00,1.01,0.00,-37.00,-34.76,-27.00,-26.48,57.00,56.47,-0.24,-0.05,0.18,-0.01,-0.31,-0.15
0.00,0.00,0.00,0.00,1.01,0.00,-36.00,-33.81,-25.00,-24.52,59.00,58.48,-0.24,-0.05,0.18,-0.01,-0.24,-0.09
0.00,0.00,0.00,0.00,1.02,0.00,-36.00,-33.81,-25.00,-24.52,59.00,58.48,-0.12,0.08,0.24,0.06,-0.24,-0.09
0.00,0.00,0.00,0.00,1.01,0.00,-36.00,-33.81,-25.00,-24.52,59.00,58.48,-0.12,0.08,0.12,-0.07,-0.24,-0.09
0.00,0.00,0.00,0.00,1.01,0.00,-36.00,-33.81,-25.00,-24.52,59.00,58.48,-0.18,0.02,0.24,0.06,-0.24,-0.09
0.00,0.00,0.00,0.00,1.01,0.00,-36.00,-33.81,-25.00,-24.52,59.00,58.48,-0.18,0.02,0.18,-0.01,-0.18,-0.03
0.00,0.00,0.00,0.00,1.02,0.00,-36.00,-33.84,-25.00,-24.53,61.00,60.50,-0.12,0.08,0.18,-0.01,-0.18,-0.03
0.00,0.00,0.00,0.00,1.01,0.00,-36.00,-33.84,-25.00,-24.53,61.00,60.50,-0.18,0.02,0.18,-0.01,-0.18,-0.03
0.00,0.00,0.00,0.00,1.01,0.00,-36.00,-33.84,-25.00,-24.53,61.00,60.50,-0.24,-0.05,0.18,-0.01,-0.24,-0.09
0.00,0.00,0.00,0.00,1.01,0.00,-36.00,-33.84,-25.00,-24.53,61.00,60.50,-0.24,-0.05,0.31,0.12,-0.24,-0.09
0.00,0.00,0.01,0.00,1.01,0.00,-37.00,-34.80,-26.00,-25.50,59.00,58.49,-0.24,-0.05,0.18,-0.01,-0.24,-0.09
0.00,0.00,0.01,0.00,1.01,0.00,-37.00,-34.80,-26.00,-25.50,59.00,58.49,-0.18,0.02,0.18,-0.01,-0.18,-0.03
0.00,0.00,0.00,0.00,1.01,0.00,-37.00,-34.80,-26.00,-25.50,59.00,58.49,-0.18,0.02,0.12,-0.07,-0.18,-0.03
0.00,0.00,0.00,0.00,1.01,0.00,-37.00,-34.80,-26.00,-25.50,59.00,58.49,-0.18,0.02,0.12,-0.07,-0.18,-0.03
0.00,0.00,0.01,0.00,1.01,0.00,-37.00,-34.80,-26.00,-25.50,59.00,58.49,-0.18,0.02,0.12,-0.07,-0.18,-0.03
0.00,0.00,0.00,0.00,1.01,0.00,-36.00,-33.80,-24.00,-23.53,57.00,56.45,-0.18,0.02,0.24,0.06,-0.18,-0.03
0.00,0.00,0.00,0.00,1.01,0.00,-36.00,-33.80,-24.00,-23.53,57.00,56.45,-0.24,-0.05,0.24,0.06,-0.24,-0.09
0.00,0.00,0.00,0.00,1.01,0.00,-36.00,-33.80,-24.00,-23.53,57.00,56.45,-0.31,-0.11,0.24,0.06,-0.24,-0.09
0.00,0.00,0.00,0.00,1.01,0.00,-36.00,-33.80,-24.00,-23.53,57.00,56.45,-0.24,-0.05,0.18,-0.01,-0.24,-0.09
0.00,0.00,0.01,0.00,1.01,0.00,-36.00,-33.80,-24.00,-23.53,57.00,56.45,-0.18,0.02,0.18,-0.01,-0.18,-0.03
0.00,0.00,0.00,0.00,1.01,0.00,-35.00,-32.85,-24.00,-23.55,61.00,60.48,-0.24,-0.05,0.24,0.06,-0.18,-0.03
0.00,0.00,0.00,0.00,1.01,0.00,-35.00,-32.85,-24.00,-23.55,61.00,60.48,-0.18,0.02,0.24,0.06,-0.12,0.03
0.00,0.00,0.00,0.00,1.01,0.00,-35.00,-32.85,-24.00,-23.55,61.00,60.48,-0.18,0.02,0.18,-0.01,-0.18,-0.03
0.00,0.00,0.00,0.00,1.01,0.00,-35.00,-32.85,-24.00,-23.55,61.00,60.48,-0.18,0.02,0.24,0.06,-0.31,-0.15
0.00,0.00,0.00,0.00,1.01,0.00,-36.00,-33.81,-25.00,-24.52,59.00,58.48,-0.18,0.02,0.24,0.06,-0.24,-0.09
0.00,0.00,0.00,0.00,1.01,0.00,-36.00,-33.81,-25.00,-24.52,59.00,58.48,-0.24,-0.05,0.24,0.06,-0.24,-0.09
0.00,0.00,0.00,0.00,1.01,0.00,-36.00,-33.81,-25.00,-24.52,59.00,58.48,-0.18,0.02,0.18,-0.01,-0.18,-0.03
0.00,0.00,0.01,0.00,1.01,0.00,-36.00,-33.81,-25.00,-24.52,59.00,58.48,-0.24,-0.05,0.18,-0.01,-0.24,-0.09
0.00,0.00,0.00,0.00,1.01,0.00,-36.00,-33.81,-25.00,-24.52,59.00,58.48,-0.18,0.02,0.18,-0.01,-0.24,-0.09
0.00,0.00,0.00,0.00,1.01,0.00,-35.00,-32.79,-24.00,-23.53,56.00,55.42,-0.12,0.08,0.18,-0.01,-0.12,0.03
0.00,0.00,0.00,0.00,1.01,0.00,-35.00,-32.79,-24.00,-23.53,56.00,55.42,-0.24,-0.05,0.18,-0.01,-0.18,-0.03
0.00,0.00,0.00,0.00,1.01,0.00,-35.00,-32.79,-24.00,-23.53,56.00,55.42,-0.31,-0.11,0.24,0.06,-0.31,-0.15
0.00,0.00,0.00,0.00,1.01,0.00,-35.00,-32.79,-24.00,-23.53,56.00,55.42,-0.24,-0.05,0.24,0.06,-0.24,-0.09
0.00,0.00,0.00,0.00,1.01,0.00,-35.00,-32.79,-24.00,-23.53,56.00,55.42,-0.18,0.02,0.18,-0.01,-0.18,-0.03
0.00,0.00,0.01,0.00,1.01,0.00,-38.00,-35.85,-23.00,-22.52,60.00,59.51,-0.24,-0.05,0.18,-0.01,-0.24,-0.09
0.00,0.00,0.00,0.00,1.01,0.00,-38.00,-35.85,-23.00,-22.52,60.00,59.51,-0.18,0.02,0.12,-0.07,-0.24,-0.09
0.00,0.00,0.00,0.00,1.01,0.00,-38.00,-35.85,-23.00,-22.52,60.00,59.51,-0.18,0.02,0.18,-0.01,-0.24,-0.09
0.00,0.00,0.00,0.00,1.01,0.00,-38.00,-35.85,-23.00,-22.52,60.00,59.51,-0.18,0.02,0.24,0.06,-0.24,-0.09
0.00,0.00,0.00,0.00,1.01,0.00,-35.00,-32.85,-25.00,-24.54,62.00,61.50,-0.18,0.02,0.24,0.06,-0.31,-0.15
0.00,0.00,0.00,0.00,1.01,0.00,-35.00,-32.85,-25.00,-24.54,62.00,61.50,-0.24,-0.05,0.24,0.06,-0.24,-0.09
0.00,0.00,0.00,0.00,1.01,0.00,-35.00,-32.85,-25.00,-24.54,62.00,61.50,-0.12,0.08,0.24,0.06,-0.18,-0.03
0.00,0.00,0.01,0.00,1.01,0.00,-35.00,-32.85,-25.00,-24.54,62.00,61.50,-0.18,0.02,0.24,0.06,-0.24,-0.09
0.00,0.00,0.00,0.00,1.01,0.00,-35.00,-32.85,-25.00,-24.54,62.00,61.50,-0.18,0.02,0.18,-0.01,-0.24,-0.09
0.00,0.00,0.00,0.00,1.01,0.00,-37.00,-34.81,-25.00,-24.51,59.00,58.49,-0.12,0.08,0.12,-0.07,-0.24,-0.09
0.00,0.00,0.00,0.00,1.01,0.00,-37.00,-34.81,-25.00,-24.51,59.00,58.49,-0.12,0.08,0.18,-0.01,-0.24,-0.09
0.00,0.00,0.00,0.00,1.01,0.00,-37.00,-34.81,-25.00,-24.51,59.00,58.49,-0.18,0.02,0.24,0.06,-0.24,-0.09
0.00,0.00,0.00,0.00,1.01,0.00,-37.00,-34.81,-25.00,-24.51,59.00,58.49,-0.12,0.08,0.24,0.06,-0.18,-0.03
0.00,0.00,0.00,0.00,1.01,0.00,-38.00,-35.81,-23.00,-22.51,57.00,56.47,-0.24,-0.05,0.24,0.06,-0.24,-0.09
0.00,0.00,0.00,0.00,1.01,0.00,-38.00,-35.81,-23.00,-22.51,57.00,56.47,-0.24,-0.05,0.24,0.06,-0.24,-0.09
0.00,0.00,0.00,0.00,1.01,0.00,-38.00,-35.81,-23.00,-22.51,57.00,56.47,-0.31,-0.11,0.12,-0.07,-0.31,-0.15
0.00,0.00,0.01,0.00,1.01,0.00,-38.00,-35.81,-23.00,-22.51,57.00,56.47,-0.24,-0.05,0.18,-0.01,-0.24,-0.09
0.00,0.00,0.00,0.00,1.01,0.00,-38.00,-35.81,-23.00,-22.51,57.00,56.47,-0.24,-0.05,0.24,0.06,-0.24,-0.09
0.00,0.00,0.00,0.00,1.01,0.00,-35.00,-32.78,-25.00,-24.52,56.00,55.43,-0.18,0.02,0.24,0.06,-0.31,-0.15
0.00,0.00,0.01,0.00,1.01,0.00,-35.00,-32.78,-25.00,-24.52,56.00,55.43,-0.18,0.02,0.24,0.06,-0.31,-0.15
0.00,0.00,0.00,0.00,1.01,0.00,-35.00,-32.78,-25.00,-24.52,56.00,55.43,-0.18,0.02,0.12,-0.07,-0.18,-0.03
0.00,0.00,0.00,0.00,1.02,0.00,-35.00,-32.78,-25.00,-24.52,56.00,55.43,-0.18,0.02,0.24,0.06,-0.24,-0.09
0.00,0.00,0.00,0.00,1.01,0.00,-35.00,-32.78,-25.00,-24.52,56.00,55.43,-0.24,-0.05,0.18,-0.01,-0.24,-0.09
0.00,0.00,0.00,0.00,1.01,0.00,-36.00,-33.79,-25.00,-24.52,57.00,56.45,-0.12,0.08,0.18,-0.01,-0.24,-0.09
0.00,0.00,0.00,0.00,1.01,0.00,-36.00,-33.79,-25.00,-24.52,57.00,56.45,-0.18,0.02,0.18,-0.01,-0.24,-0.09
0.00,0.00,0.00,0.00,1.01,0.00,-36.00,-33.79,-25.00,-24.52,57.00,56.45,-0.18,0.02,0.24,0.06,-0.24,-0.09
0.00,0.00,0.00,0.00,1.01,0.00,-36.00,-33.79,-25.00,-24.52,57.00,56.45,-0.18,0.02,0.18,-0.01,-0.12,0.03
0.00,0.00,0.00,0.00,1.01,0.00,-36.00,-33.80,-24.00,-23.53,57.00,56.45,-0.24,-0.05,0.24,0.06,-0.24,-0.09
0.00,0.00,0.00,0.00,1.01,0.00,-36.00,-33.80,-24.00,-23.53,57.00,56.45,-0.24,-0.05,0.24,0.06,-0.18,-0.03
0.00,0.00,0.00,0.00,1.01,0.00,-36.00,-33.80,-24.00,-23.53,57.00,56.45,-0.18,0.02,0.24,0.06,-0.24,-0.09
0.00,0.00,0.00,0.00,1.01,0.00,-36.00,-33.80,-24.00,-23.53,57.00,56.45,-0.18,0.02,0.24,0.06,-0.37,-0.21
0.00,0.00,0.00,0.00,1.01,0.00,-36.00,-33.80,-24.00,-23.53,57.00,56.45,-0.18,0.02,0.24,0.06,-0.24,-0.09
0.00,0.00,0.00,0.00,1.01,0.00,-33.00,-30.81,-23.00,-22.57,57.00,56.41,-0.18,0.02,0.24,0.06,-0.12,0.03
0.00,0.00,0.00,0.00,1.01,0.00,-33.00,-30.81,-23.00,-22.57,57.00,56.41,-0.18,0.02,0.18,-0.01,-0.18,-0.03
0.00,0.00,0.00,0.00,1.01,0.00,-33.00,-30.81,-23.00,-22.57,57.00,56.41,-0.18,0.02,0.18,-0.01,-0.24,-0.09
0.00,0.00,0.00,0.00,1.01,0.00,-33.00,-30.81,-23.00,-22.57,57.00,56.41,-0.18,0.02,0.18,-0.01,-0.31,-0.15
0.00,0.00,0.00,0.00,1.01,0.00,-33.00,-30.81,-23.00,-22.57,57.00,56.41,-0.24,-0.05,0.24,0.06,-0.31,-0.15
0.00,0.00,0.00,0.00,1.01,0.00,-37.00,-34.87,-22.00,-21.55,61.00,60.50,-0.18,0.02,0.18,-0.01,-0.18,-0.03
0.00,0.00,0.00,0.00,1.01,0.00,-37.00,-34.87,-22.00,-21.55,61.00,60.50,-0.24,-0.05,0.24,0.06,-0.18,-0.03
0.00,0.00,0.00,0.00,1.01,0.00,-37.00,-34.87,-22.00,-21.55,61.00,60.50,-0.18,0.02,0.24,0.06,-0.24,-0.09
0.00,0.00,0.00,0.00,1.01,0.00,-37.00,-34.87,-22.00,-21.55,61.00,60.50,-0.18,0.02,0.24,0.06,-0.18,-0.03
0.00,0.00,0.00,0.00,1.01,0.00,-37.00,-34.82,-24.00,-23.52,59.00,58.49,-0.12,0.08,0.18,-0.01,-0.24,-0.09
0.00,0.00,0.00,0.00,1.01,0.00,-37.00,-34.82,-24.00,-23.52,59.00,58.49,-0.18,0.02,0.18,-0.01,-0.18,-0.03
0.00,0.00,0.00,0.00,1.01,0.00,-37.00,-34.82,-24.00,-23.52,59.00,58.49,-0.18,0.02,0.24,0.06,-0.24,-0.09
0.00,0.00,0.00,0.00,1.01,0.00,-37.00,-34.82,-24.00,-23.52,59.00,58.49,-0.18,0.02,0.24,0.06,-0.18,-0.03
0.00,0.00,0.00,0.00,1.01,0.00,-37.00,-34.82,-24.00,-23.52,59.00,58.49,-0.18,0.02,0.24,0.06,-0.24,-0.09
0.00,0.00,0.00,0.00,1.01,0.00,-37.00,-34.82,-23.00,-22.53,58.00,57.47,-0.24,-0.05,0.24,0.06,-0.24,-0.09
0.00,0.00,0.00,0.00,1.01,0.00,-37.00,-34.82,-23.00,-22.53,58.00,57.47,-0.12,0.08,0.18,-0.01,-0.31,-0.15
0.00,0.00,0.00,0.00,1.01,0.00,-37.00,-34.82,-23.00,-22.53,58.00,57.47,-0.12,0.08,0.24,0.06,-0.24,-0.09
0.00,0.00,0.00,0.00,1.01,0.00,-37.00,-34.82,-23.00,-22.53,58.00,57.47,-0.18,0.02,0.31,0.12,-0.18,-0.03
0.00,0.00,0.00,0.00,1.01,0.00,-37.00,-34.82,-23.00,-22.53,58.00,57.47,-0.12,0.08,0.18,-0.01,-0.12,0.03
0.00,0.00,0.00,0.00,1.01,0.00,-36.00,-33.84,-24.00,-23.53,60.00,59.49,-0.18,0.02,0.18,-0.01,-0.18,-0.03
0.00,0.00,0.00,0.00,1.01,0.00,-36.00,-33.84,-24.00,-23.53,60.00,59.49,-0.18,0.02,0.18,-0.01,-0.18,-0.03
0.00,0.00,0.00,0.00,1.01,0.00,-36.00,-33.84,-24.00,-23.53,60.00,59.49,-0.24,-0.05,0.12,-0.07,-0.24,-0.09
0.00,0.00,0.00,0.00,1.01,0.00,-36.00,-33.84,-24.00,-23.53,60.00,59.49,-0.24,-0.05,0.24,0.06,-0.24,-0.09
